DL/UL;time;frame;subF;slot;1stSym;symbol#;cellId;rnti;ccId;tbSize;mcs;rv;SINR(dB);corrupt;TBler
DL;155.279;155;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;156.279;156;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;157.279;157;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;158.279;158;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;159.279;159;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;160.279;160;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;161.279;161;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;162.279;162;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;163.279;163;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;164.279;164;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;165.279;165;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;166.279;166;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;167.279;167;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;168.279;168;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;169.279;169;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;170.279;170;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;171.279;171;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;172.279;172;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;173.279;173;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;174.279;174;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;175.279;175;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;176.279;176;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;177.279;177;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;178.279;178;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;179.279;179;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;180.279;180;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;181.279;181;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;182.279;182;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;183.279;183;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;184.279;184;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;185.279;185;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;186.279;186;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;187.279;187;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;188.279;188;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;189.279;189;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;190.279;190;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;191.279;191;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;192.279;192;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;193.279;193;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;194.279;194;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;195.279;195;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;196.279;196;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;197.279;197;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;198.279;198;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;199.279;199;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;200.279;200;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;201.279;201;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;202.279;202;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;203.279;203;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;204.279;204;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;205.279;205;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;206.279;206;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;207.279;207;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;208.279;208;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;209.279;209;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;210.279;210;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;211.279;211;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;212.279;212;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;213.279;213;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;214.279;214;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;215.279;215;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;216.279;216;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;217.279;217;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;218.279;218;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;219.279;219;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;220.279;220;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;221.279;221;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;222.279;222;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;223.279;223;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;224.279;224;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;225.279;225;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;226.279;226;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;227.279;227;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;228.279;228;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;229.279;229;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;230.279;230;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;231.279;231;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;232.279;232;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;233.279;233;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;234.279;234;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;235.279;235;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
DL;236.279;236;2;3;1;1;1;1;0;2126;28;0;471.034;0;0
