,% start,end,CellId,IMSI,RNTI,LCID,nTxPDUs,TxBytes,nRxPDUs,RxBytes,delay,stdDev,min,max,PduSize,stdDev.1,min.1,max.1,priority
1911,47.25,47.5,1,2,2,3,25,26400,25,26400,0.000669998,4.57943e-05,0.00065357,0.000814283,1056,0,1056,1056,low
1912,47.25,47.5,1,3,3,3,25,26400,25,26400,0.000679998,3.57586e-05,0.000635713,0.000796426,1056,0,1056,1056,low
1913,47.25,47.5,1,4,4,3,25,26400,25,26400,0.000697855,3.57586e-05,0.00065357,0.000814283,1056,0,1056,1056,low
1914,47.25,47.5,1,5,5,3,25,26400,26,27456,0.000753158,0.000189937,0.000635713,0.00140357,1056,0,1056,1056,medium
1915,47.25,47.5,1,6,6,3,50,26450,50,26450,0.000694641,4.39261e-05,0.00065357,0.000742855,529,138391,392,666,low
1916,47.25,47.5,1,7,7,3,25,26400,25,26400,0.000753569,2.06195e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1917,47.25,47.5,1,8,8,3,25,26400,25,26400,0.000771426,2.06195e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1918,47.25,47.5,1,9,9,3,25,26400,25,26400,0.000789283,2.06195e-05,0.000724998,0.000796426,1056,0,1056,1056,high
1919,47.25,47.5,1,10,10,3,25,26400,25,26400,0.00080714,2.06195e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1920,47.5,47.75,1,1,1,3,25,26400,25,26400,0.000660713,5.10306e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1921,47.5,47.75,1,2,2,3,25,26400,25,26400,0.00067857,5.10306e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1922,47.5,47.75,1,3,3,3,25,26400,25,26400,0.000696427,5.10306e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1923,47.5,47.75,1,4,4,3,25,26400,25,26400,0.000714284,5.10306e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1924,47.5,47.75,1,5,5,3,25,26400,27,28512,0.000820898,0.000279252,0.000635713,0.00140357,1056,0,1056,1056,medium
1925,47.5,47.75,1,6,6,3,50,26450,50,26450,0.00069107,4.3028e-05,0.00065357,0.000742855,529,138391,392,666,low
1926,47.5,47.75,1,7,7,3,25,26400,25,26400,0.000746426,2.91604e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1927,47.5,47.75,1,8,8,3,25,26400,25,26400,0.000764283,2.91604e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1928,47.5,47.75,1,9,9,3,25,26400,25,26400,0.00078214,2.91604e-05,0.000724998,0.000796426,1056,0,1056,1056,high
1929,47.5,47.75,1,10,10,3,25,26400,25,26400,0.000799997,2.91604e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1930,47.75,48.0,1,1,1,3,25,26400,25,26400,0.000650713,4.14575e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1931,47.75,48.0,1,2,2,3,25,26400,25,26400,0.00066857,4.14575e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1932,47.75,48.0,1,3,3,3,25,26400,25,26400,0.000686427,4.14575e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1933,47.75,48.0,1,4,4,3,25,26400,25,26400,0.000704284,4.14575e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1934,47.75,48.0,1,5,5,3,25,26400,27,28512,0.000801056,0.000253294,0.000635713,0.00140357,1056,0,1056,1056,medium
1935,47.75,48.0,1,6,6,3,50,26450,50,26450,0.000693927,4.4009e-05,0.00065357,0.000742855,529,138391,392,666,low
1936,47.75,48.0,1,7,7,3,25,26400,25,26400,0.000752141,"0,02369",0.000689284,0.000760712,1056,0,1056,1056,medium
1937,47.75,48.0,1,8,8,3,25,26400,25,26400,0.000769998,"0,02369",0.000707141,0.000778569,1056,0,1056,1056,medium
1938,47.75,48.0,1,9,9,3,25,26400,25,26400,0.000787855,"0,02369",0.000724998,0.000796426,1056,0,1056,1056,high
1939,47.75,48.0,1,10,10,3,25,26400,25,26400,0.000805712,"0,02369",0.000742855,0.000814283,1056,0,1056,1056,high
1940,48.0,48.25,1,1,1,3,25,26400,25,26400,0.000640713,2.49998e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1941,48.0,48.25,1,2,2,3,25,26400,25,26400,0.00065857,2.49998e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1942,48.0,48.25,1,3,3,3,25,26400,25,26400,0.000676427,2.49998e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1943,48.0,48.25,1,4,4,3,25,26400,25,26400,0.000694284,2.49998e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1944,48.0,48.25,1,5,5,3,25,26400,26,27456,0.000757278,0.000188172,0.000635713,0.00140357,1056,0,1056,1056,medium
1945,48.0,48.25,1,6,6,3,50,26450,50,26450,0.000696784,4.47829e-05,0.00065357,0.000742855,529,138391,392,666,low
1946,48.0,48.25,1,7,7,3,25,26400,25,26400,0.000757855,1.42856e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1947,48.0,48.25,1,8,8,3,25,26400,25,26400,0.000775712,1.42856e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1948,48.0,48.25,1,9,9,3,25,26400,25,26400,0.000793569,1.42856e-05,0.000724998,0.000796426,1056,0,1056,1056,high
1949,48.0,48.25,1,10,10,3,25,26400,25,26400,0.000811426,1.42856e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1950,48.25,48.5,1,1,1,3,25,26400,25,26400,0.000650713,4.14575e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1951,48.25,48.5,1,2,2,3,25,26400,25,26400,0.00066857,4.14575e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1952,48.25,48.5,1,3,3,3,25,26400,25,26400,0.000686427,4.14575e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1953,48.25,48.5,1,4,4,3,25,26400,25,26400,0.000704284,4.14575e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1954,48.25,48.5,1,5,5,3,25,26400,26,27456,0.000751784,0.000190679,0.000635713,0.00140357,1056,0,1056,1056,medium
1955,48.25,48.5,1,6,6,3,50,26450,50,26450,0.000693927,4.4009e-05,0.00065357,0.000742855,529,138391,392,666,low
1956,48.25,48.5,1,7,7,3,25,26400,25,26400,0.000752141,"0,02369",0.000689284,0.000760712,1056,0,1056,1056,medium
1957,48.25,48.5,1,8,8,3,25,26400,25,26400,0.000769998,"0,02369",0.000707141,0.000778569,1056,0,1056,1056,medium
1958,48.25,48.5,1,9,9,3,25,26400,26,27456,0.000853432,0.000234087,0.000724998,0.00165357,1056,0,1056,1056,high
1959,48.25,48.5,1,10,10,3,25,26400,25,26400,0.000805712,"0,02369",0.000742855,0.000814283,1056,0,1056,1056,high
1960,48.5,48.75,1,1,1,3,25,26400,25,26400,0.000660713,5.10306e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1961,48.5,48.75,1,2,2,3,25,26400,25,26400,0.00067857,5.10306e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1962,48.5,48.75,1,3,3,3,25,26400,25,26400,0.000696427,5.10306e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1963,48.5,48.75,1,4,4,3,25,26400,25,26400,0.000714284,5.10306e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1964,48.5,48.75,1,5,5,3,25,26400,27,28512,0.000798411,0.000254682,0.000635713,0.00140357,1056,0,1056,1056,medium
1965,48.5,48.75,1,6,6,3,50,26450,50,26450,0.00069107,4.3028e-05,0.00065357,0.000742855,529,138391,392,666,low
1966,48.5,48.75,1,7,7,3,25,26400,25,26400,0.000746426,2.91604e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1967,48.5,48.75,1,8,8,3,25,26400,25,26400,0.000764283,2.91604e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1968,48.5,48.75,1,9,9,3,25,26400,25,26400,0.00078214,2.91604e-05,0.000724998,0.000796426,1056,0,1056,1056,high
1969,48.5,48.75,1,10,10,3,25,26400,25,26400,0.000799997,2.91604e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1970,48.75,49.0,1,1,1,3,25,26400,25,26400,0.000655713,4.67703e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1971,48.75,49.0,1,2,2,3,25,26400,25,26400,0.00067357,4.67703e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1972,48.75,49.0,1,3,3,3,25,26400,25,26400,0.000691427,4.67703e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1973,48.75,49.0,1,4,4,3,25,26400,25,26400,0.000709284,4.67703e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1974,48.75,49.0,1,5,5,3,25,26400,27,28512,0.000798411,0.000254682,0.000635713,0.00140357,1056,0,1056,1056,medium
1975,48.75,49.0,1,6,6,3,50,26450,50,26450,0.000692498,4.35452e-05,0.00065357,0.000742855,529,138391,392,666,low
1976,48.75,49.0,1,7,7,3,25,26400,25,26400,0.000749284,2.67259e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1977,48.75,49.0,1,8,8,3,25,26400,25,26400,0.000767141,2.67259e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1978,48.75,49.0,1,9,9,3,25,26400,25,26400,0.000784998,2.67259e-05,0.000724998,0.000796426,1056,0,1056,1056,high
1979,48.75,49.0,1,10,10,3,25,26400,25,26400,0.000802855,2.67259e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1980,49.0,49.25,1,1,1,3,25,26400,25,26400,0.000660713,5.10306e-05,0.000635713,0.000760712,1056,0,1056,1056,high
1981,49.0,49.25,1,2,2,3,25,26400,25,26400,0.00067857,5.10306e-05,0.00065357,0.000778569,1056,0,1056,1056,low
1982,49.0,49.25,1,3,3,3,25,26400,25,26400,0.000696427,5.10306e-05,0.000671427,0.000796426,1056,0,1056,1056,low
1983,49.0,49.25,1,4,4,3,25,26400,25,26400,0.000714284,5.10306e-05,0.000689284,0.000814283,1056,0,1056,1056,low
1984,49.0,49.25,1,5,5,3,25,26400,28,29568,0.000844259,0.000293787,0.000635713,0.00140357,1056,0,1056,1056,medium
1985,49.0,49.25,1,6,6,3,50,26450,50,26450,0.00069107,4.3028e-05,0.00065357,0.000742855,529,138391,392,666,low
1986,49.0,49.25,1,7,7,3,25,26400,25,26400,0.000746426,2.91604e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1987,49.0,49.25,1,8,8,3,25,26400,25,26400,0.000764283,2.91604e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1988,49.0,49.25,1,9,9,3,25,26400,26,27456,0.000847937,0.000236273,0.000724998,0.00165357,1056,0,1056,1056,high
1989,49.0,49.25,1,10,10,3,25,26400,25,26400,0.000799997,2.91604e-05,0.000742855,0.000814283,1056,0,1056,1056,high
1990,49.25,49.5,1,1,1,3,25,26400,25,26400,0.000667141,5.7467e-05,0.000635713,0.000796426,1056,0,1056,1056,high
1991,49.25,49.5,1,2,2,3,25,26400,25,26400,0.000684998,5.7467e-05,0.00065357,0.000814283,1056,0,1056,1056,low
1992,49.25,49.5,1,3,3,3,25,26400,25,26400,0.000694998,5.22451e-05,0.000635713,0.000796426,1056,0,1056,1056,low
1993,49.25,49.5,1,4,4,3,25,26400,25,26400,0.000712855,5.22451e-05,0.00065357,0.000814283,1056,0,1056,1056,low
1994,49.25,49.5,1,5,5,3,25,26400,27,28512,0.000794443,0.000256601,0.000635713,0.00140357,1056,0,1056,1056,medium
1995,49.25,49.5,1,6,6,3,50,26450,50,26450,0.000690355,4.24433e-05,0.00065357,0.000742855,529,138391,392,666,low
1996,49.25,49.5,1,7,7,3,25,26400,25,26400,0.000744998,2.93058e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
1997,49.25,49.5,1,8,8,3,25,26400,25,26400,0.000762855,2.93058e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
1998,49.25,49.5,1,9,9,3,25,26400,25,26400,0.000780712,2.93058e-05,0.000724998,0.000796426,1056,0,1056,1056,high
1999,49.25,49.5,1,10,10,3,25,26400,25,26400,0.000798569,2.93058e-05,0.000742855,0.000814283,1056,0,1056,1056,high
2000,49.5,49.75,1,1,1,3,25,26400,25,26400,0.000661427,5.25898e-05,0.000635713,0.000778569,1056,0,1056,1056,high
2001,49.5,49.75,1,2,2,3,25,26400,25,26400,0.000679284,5.25898e-05,0.00065357,0.000796426,1056,0,1056,1056,low
2002,49.5,49.75,1,3,3,3,25,26400,25,26400,0.000697141,5.25898e-05,0.000671427,0.000814283,1056,0,1056,1056,low
2003,49.5,49.75,1,4,4,3,25,26400,25,26400,0.000707141,4.89034e-05,0.000635713,0.000814283,1056,0,1056,1056,low
2004,49.5,49.75,1,5,5,3,25,26400,25,26400,0.00069357,2.78935e-05,0.000635713,0.000707141,1056,0,1056,1056,medium
2005,49.5,49.75,1,6,6,3,50,26450,50,26450,0.000691427,4.29357e-05,0.00065357,0.000742855,529,138391,392,666,low
2006,49.5,49.75,1,7,7,3,25,26400,25,26400,0.000747141,2.78935e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
2007,49.5,49.75,1,8,8,3,25,26400,25,26400,0.000764998,2.78935e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
2008,49.5,49.75,1,9,9,3,25,26400,26,27456,0.00083214,0.000167439,0.000724998,0.00140357,1056,0,1056,1056,high
2009,49.5,49.75,1,10,10,3,25,26400,25,26400,0.000800712,2.78935e-05,0.000742855,0.000814283,1056,0,1056,1056,high
2010,49.75,50.0,1,1,1,3,25,26400,25,26400,0.000640713,2.49998e-05,0.000635713,0.000760712,1056,0,1056,1056,high
2011,49.75,50.0,1,2,2,3,25,26400,25,26400,0.00065857,2.49998e-05,0.00065357,0.000778569,1056,0,1056,1056,low
2012,49.75,50.0,1,3,3,3,25,26400,25,26400,0.000676427,2.49998e-05,0.000671427,0.000796426,1056,0,1056,1056,low
2013,49.75,50.0,1,4,4,3,25,26400,25,26400,0.000694284,2.49998e-05,0.000689284,0.000814283,1056,0,1056,1056,low
2014,49.75,50.0,1,5,5,3,25,26400,25,26400,0.000704284,1.42856e-05,0.000635713,0.000707141,1056,0,1056,1056,medium
2015,49.75,50.0,1,6,6,3,50,26450,50,26450,0.000696784,4.47829e-05,0.00065357,0.000742855,529,138391,392,666,low
2016,49.75,50.0,1,7,7,3,25,26400,25,26400,0.000757855,1.42856e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
2017,49.75,50.0,1,8,8,3,25,26400,25,26400,0.000775712,1.42856e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
2018,49.75,50.0,1,9,9,3,25,26400,25,26400,0.000793569,1.42856e-05,0.000724998,0.000796426,1056,0,1056,1056,high
2019,49.75,50.0,1,10,10,3,25,26400,25,26400,0.000811426,1.42856e-05,0.000742855,0.000814283,1056,0,1056,1056,high
2020,50.0,50.25,1,1,1,3,25,26400,25,26400,0.000650713,4.14575e-05,0.000635713,0.000760712,1056,0,1056,1056,high
2021,50.0,50.25,1,2,2,3,25,26400,25,26400,0.00066857,4.14575e-05,0.00065357,0.000778569,1056,0,1056,1056,low
2022,50.0,50.25,1,3,3,3,25,26400,25,26400,0.000686427,4.14575e-05,0.000671427,0.000796426,1056,0,1056,1056,low
2023,50.0,50.25,1,4,4,3,25,26400,25,26400,0.000704284,4.14575e-05,0.000689284,0.000814283,1056,0,1056,1056,low
2024,50.0,50.25,1,5,5,3,25,26400,26,27456,0.000751784,0.000190679,0.000635713,0.00140357,1056,0,1056,1056,medium
2025,50.0,50.25,1,6,6,3,50,26450,50,26450,0.000693927,4.4009e-05,0.00065357,0.000742855,529,138391,392,666,low
2026,50.0,50.25,1,7,7,3,25,26400,25,26400,0.000752141,"0,02369",0.000689284,0.000760712,1056,0,1056,1056,medium
2027,50.0,50.25,1,8,8,3,25,26400,25,26400,0.000769998,"0,02369",0.000707141,0.000778569,1056,0,1056,1056,medium
2028,50.0,50.25,1,9,9,3,25,26400,25,26400,0.000787855,"0,02369",0.000724998,0.000796426,1056,0,1056,1056,high
2029,50.0,50.25,1,10,10,3,25,26400,25,26400,0.000805712,"0,02369",0.000742855,0.000814283,1056,0,1056,1056,high
2030,50.25,50.5,1,1,1,3,25,26400,25,26400,0.000660713,5.10306e-05,0.000635713,0.000760712,1056,0,1056,1056,high
2031,50.25,50.5,1,2,2,3,25,26400,25,26400,0.00067857,5.10306e-05,0.00065357,0.000778569,1056,0,1056,1056,low
2032,50.25,50.5,1,3,3,3,25,26400,25,26400,0.000696427,5.10306e-05,0.000671427,0.000796426,1056,0,1056,1056,low
2033,50.25,50.5,1,4,4,3,25,26400,25,26400,0.000714284,5.10306e-05,0.000689284,0.000814283,1056,0,1056,1056,low
2034,50.25,50.5,1,5,5,3,25,26400,27,28512,0.000795766,0.000256034,0.000635713,0.00140357,1056,0,1056,1056,medium
2035,50.25,50.5,1,6,6,3,50,26450,50,26450,0.00069107,4.3028e-05,0.00065357,0.000742855,529,138391,392,666,low
2036,50.25,50.5,1,7,7,3,25,26400,25,26400,0.000746426,2.91604e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
2037,50.25,50.5,1,8,8,3,25,26400,25,26400,0.000764283,2.91604e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
2038,50.25,50.5,1,9,9,3,25,26400,26,27456,0.000847937,0.000236273,0.000724998,0.00165357,1056,0,1056,1056,high
2039,50.25,50.5,1,10,10,3,25,26400,25,26400,0.000799997,2.91604e-05,0.000742855,0.000814283,1056,0,1056,1056,high
2040,50.5,50.75,1,1,1,3,25,26400,25,26400,0.000645713,3.46107e-05,0.000635713,0.000760712,1056,0,1056,1056,high
2041,50.5,50.75,1,2,2,3,25,26400,25,26400,0.00066357,3.46107e-05,0.00065357,0.000778569,1056,0,1056,1056,low
2042,50.5,50.75,1,3,3,3,25,26400,25,26400,0.000681427,3.46107e-05,0.000671427,0.000796426,1056,0,1056,1056,low
2043,50.5,50.75,1,4,4,3,25,26400,25,26400,0.000699284,3.46107e-05,0.000689284,0.000814283,1056,0,1056,1056,low
2044,50.5,50.75,1,5,5,3,25,26400,27,28512,0.000803702,0.00025187,0.000635713,0.00140357,1056,0,1056,1056,medium
2045,50.5,50.75,1,6,6,3,50,26450,50,26450,0.000695355,4.44211e-05,0.00065357,0.000742855,529,138391,392,666,low
2046,50.5,50.75,1,7,7,3,25,26400,25,26400,0.000754998,1.97775e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
2047,50.5,50.75,1,8,8,3,25,26400,25,26400,0.000772855,1.97775e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
2048,50.5,50.75,1,9,9,3,25,26400,26,27456,0.000856179,0.000232935,0.000724998,0.00165357,1056,0,1056,1056,high
2049,50.5,50.75,1,10,10,3,25,26400,25,26400,0.000808569,1.97775e-05,0.000742855,0.000814283,1056,0,1056,1056,high
2050,50.75,51.0,1,1,1,3,25,26400,25,26400,0.000650713,4.14575e-05,0.000635713,0.000760712,1056,0,1056,1056,high
2051,50.75,51.0,1,2,2,3,25,26400,25,26400,0.00066857,4.14575e-05,0.00065357,0.000778569,1056,0,1056,1056,low
2052,50.75,51.0,1,3,3,3,25,26400,25,26400,0.000686427,4.14575e-05,0.000671427,0.000796426,1056,0,1056,1056,low
2053,50.75,51.0,1,4,4,3,25,26400,25,26400,0.000704284,4.14575e-05,0.000689284,0.000814283,1056,0,1056,1056,low
2054,50.75,51.0,1,5,5,3,25,26400,28,29568,0.00084681,0.000292215,0.000635713,0.00140357,1056,0,1056,1056,medium
2055,50.75,51.0,1,6,6,3,50,26450,50,26450,0.000693927,4.4009e-05,0.00065357,0.000742855,529,138391,392,666,low
2056,50.75,51.0,1,7,7,3,25,26400,25,26400,0.000752141,"0,02369",0.000689284,0.000760712,1056,0,1056,1056,medium
2057,50.75,51.0,1,8,8,3,25,26400,25,26400,0.000769998,"0,02369",0.000707141,0.000778569,1056,0,1056,1056,medium
2058,50.75,51.0,1,9,9,3,25,26400,26,27456,0.000836948,0.000165335,0.000724998,0.00140357,1056,0,1056,1056,high
2059,50.75,51.0,1,10,10,3,25,26400,25,26400,0.000805712,"0,02369",0.000742855,0.000814283,1056,0,1056,1056,high
2060,51.0,51.25,1,1,1,3,25,26400,25,26400,0.000660713,5.10306e-05,0.000635713,0.000760712,1056,0,1056,1056,high
2061,51.0,51.25,1,2,2,3,25,26400,25,26400,0.00067857,5.10306e-05,0.00065357,0.000778569,1056,0,1056,1056,low
2062,51.0,51.25,1,3,3,3,25,26400,25,26400,0.000696427,5.10306e-05,0.000671427,0.000796426,1056,0,1056,1056,low
2063,51.0,51.25,1,4,4,3,25,26400,25,26400,0.000714284,5.10306e-05,0.000689284,0.000814283,1056,0,1056,1056,low
2064,51.0,51.25,1,5,5,3,25,26400,26,27456,0.00074629,0.000192991,0.000635713,0.00140357,1056,0,1056,1056,medium
2065,51.0,51.25,1,6,6,3,50,26450,50,26450,0.00069107,4.3028e-05,0.00065357,0.000742855,529,138391,392,666,low
2066,51.0,51.25,1,7,7,3,25,26400,25,26400,0.000746426,2.91604e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
2067,51.0,51.25,1,8,8,3,25,26400,25,26400,0.000764283,2.91604e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
2068,51.0,51.25,1,9,9,3,25,26400,27,28512,0.00090886,0.000313932,0.000724998,0.00165357,1056,0,1056,1056,high
2069,51.0,51.25,1,10,10,3,25,26400,25,26400,0.000799997,2.91604e-05,0.000742855,0.000814283,1056,0,1056,1056,high
2070,51.25,51.5,1,1,1,3,25,26400,25,26400,0.000652141,4.57943e-05,0.000635713,0.000796426,1056,0,1056,1056,high
2071,51.25,51.5,1,2,2,3,25,26400,25,26400,0.000669998,4.57943e-05,0.00065357,0.000814283,1056,0,1056,1056,low
2072,51.25,51.5,1,3,3,3,25,26400,25,26400,0.000679998,3.57586e-05,0.000635713,0.000796426,1056,0,1056,1056,low
2073,51.25,51.5,1,4,4,3,25,26400,25,26400,0.000697855,3.57586e-05,0.00065357,0.000814283,1056,0,1056,1056,low
2074,51.25,51.5,1,5,5,3,25,26400,26,27456,0.000779257,0.000226468,0.000635713,0.00140357,1056,0,1056,1056,medium
2075,51.25,51.5,1,6,6,3,50,26450,50,26450,0.000694641,4.39261e-05,0.00065357,0.000742855,529,138391,392,666,low
2076,51.25,51.5,1,7,7,3,25,26400,25,26400,0.000753569,2.06195e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
2077,51.25,51.5,1,8,8,3,25,26400,25,26400,0.000771426,2.06195e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
2078,51.25,51.5,1,9,9,3,25,26400,26,27456,0.000854805,0.000233407,0.000724998,0.00165357,1056,0,1056,1056,high
2079,51.25,51.5,1,10,10,3,25,26400,25,26400,0.00080714,2.06195e-05,0.000742855,0.000814283,1056,0,1056,1056,high
2080,51.5,51.75,1,1,1,3,25,26400,25,26400,0.000655713,4.67703e-05,0.000635713,0.000760712,1056,0,1056,1056,high
2081,51.5,51.75,1,2,2,3,25,26400,25,26400,0.00067357,4.67703e-05,0.00065357,0.000778569,1056,0,1056,1056,low
2082,51.5,51.75,1,3,3,3,25,26400,25,26400,0.000691427,4.67703e-05,0.000671427,0.000796426,1056,0,1056,1056,low
2083,51.5,51.75,1,4,4,3,25,26400,25,26400,0.000709284,4.67703e-05,0.000689284,0.000814283,1056,0,1056,1056,low
2084,51.5,51.75,1,5,5,3,25,26400,27,28512,0.000798411,0.000254682,0.000635713,0.00140357,1056,0,1056,1056,medium
2085,51.5,51.75,1,6,6,3,50,26450,50,26450,0.000692498,4.35452e-05,0.00065357,0.000742855,529,138391,392,666,low
2086,51.5,51.75,1,7,7,3,25,26400,25,26400,0.000749284,2.67259e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
2087,51.5,51.75,1,8,8,3,25,26400,25,26400,0.000767141,2.67259e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
2088,51.5,51.75,1,9,9,3,25,26400,26,27456,0.000834201,0.000166624,0.000724998,0.00140357,1056,0,1056,1056,high
2089,51.5,51.75,1,10,10,3,25,26400,25,26400,0.000802855,2.67259e-05,0.000742855,0.000814283,1056,0,1056,1056,high
2090,51.75,52.0,1,1,1,3,25,26400,25,26400,0.000660713,5.10306e-05,0.000635713,0.000760712,1056,0,1056,1056,high
2091,51.75,52.0,1,2,2,3,25,26400,25,26400,0.00067857,5.10306e-05,0.00065357,0.000778569,1056,0,1056,1056,low
2092,51.75,52.0,1,3,3,3,25,26400,25,26400,0.000696427,5.10306e-05,0.000671427,0.000796426,1056,0,1056,1056,low
2093,51.75,52.0,1,4,4,3,25,26400,25,26400,0.000714284,5.10306e-05,0.000689284,0.000814283,1056,0,1056,1056,low
2094,51.75,52.0,1,5,5,3,25,26400,28,29568,0.000841708,0.000295328,0.000635713,0.00140357,1056,0,1056,1056,medium
2095,51.75,52.0,1,6,6,3,50,26450,50,26450,0.00069107,4.3028e-05,0.00065357,0.000742855,529,138391,392,666,low
2096,51.75,52.0,1,7,7,3,25,26400,25,26400,0.000746426,2.91604e-05,0.000689284,0.000760712,1056,0,1056,1056,medium
2097,51.75,52.0,1,8,8,3,25,26400,25,26400,0.000764283,2.91604e-05,0.000707141,0.000778569,1056,0,1056,1056,medium
2098,51.75,52.0,1,9,9,3,25,26400,26,27456,0.000880217,0.000281884,0.000724998,0.00165357,1056,0,1056,1056,high
2099,51.75,52.0,1,10,10,3,25,26400,25,26400,0.000799997,2.91604e-05,0.000742855,0.000814283,1056,0,1056,1056,high
2100,52.0,52.25,1,1,1,3,25,26400,25,26400,0.000650713,4.14575e-05,0.000635713,0.000760712,1056,0,1056,1056,high
2101,52.0,52.25,1,2,2,3,25,26400,25,26400,0.00066857,4.14575e-05,0.00065357,0.000778569,1056,0,1056,1056,low
2102,52.0,52.25,1,3,3,3,25,26400,25,26400,0.000686427,4.14575e-05,0.000671427,0.000796426,1056,0,1056,1056,low
2103,52.0,52.25,1,4,4,3,25,26400,25,26400,0.000704284,4.14575e-05,0.000689284,0.000814283,1056,0,1056,1056,low
2104,52.0,52.25,1,5,5,3,25,26400,25,26400,0.00069857,"0,02369",0.000635713,0.000707141,1056,0,1056,1056,medium
2105,52.0,52.25,1,6,6,3,50,26450,50,26450,0.000693927,4.4009e-05,0.00065357,0.000742855,529,138391,392,666,low
2106,52.0,52.25,1,7,7,3,25,26400,25,26400,0.000752141,"0,02369",0.000689284,0.000760712,1056,0,1056,1056,medium
2107,52.0,52.25,1,8,8,3,25,26400,25,26400,0.000769998,"0,02369",0.000707141,0.000778569,1056,0,1056,1056,medium
2108,52.0,52.25,1,9,9,3,25,26400,27,28512,0.000914151,0.000311282,0.000724998,0.00165357,1056,0,1056,1056,high
2109,52.0,52.25,1,10,10,3,25,26400,25,26400,0.000805712,"0,02369",0.000742855,0.000814283,1056,0,1056,1056,high
2110,52.25,52.5,1,1,1,3,25,26400,25,26400,0.000645713,3.46107e-05,0.000635713,0.000760712,1056,0,1056,1056,high
2111,52.25,52.5,1,2,2,3,25,26400,25,26400,0.00066357,3.46107e-05,0.00065357,0.000778569,1056,0,1056,1056,low
2112,52.25,52.5,1,3,3,3,25,26400,25,26400,0.000681427,3.46107e-05,0.000671427,0.000796426,1056,0,1056,1056,low
2113,52.25,52.5,1,4,4,3,25,26400,25,26400,0.000699284,3.46107e-05,0.000689284,0.000814283,1056,0,1056,1056,low
2114,52.25,52.5,1,5,5,3,25,26400,25,26400,0.000701427,1.97775e-05,0.000635713,0.000707141,1056,0,1056,1056,medium
2115,52.25,52.5,1,6,6,3,50,26450,50,26450,0.000695355,4.44211e-05,0.00065357,0.000742855,529,138391,392,666,low
