DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	1.28279	128	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.29079	129	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.29279	129	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.30079	130	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.30279	130	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.31079	131	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.31279	131	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.32079	132	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.32279	132	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.33079	133	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.33279	133	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.34079	134	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.34279	134	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.35079	135	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.35279	135	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.36079	136	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.36279	136	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.37079	137	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.37279	137	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.38079	138	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.38279	138	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.39079	139	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.39279	139	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.40079	140	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.40279	140	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.41079	141	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.41279	141	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.42079	142	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.42279	142	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.43079	143	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.43279	143	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.44079	144	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.44279	144	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.45079	145	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.45279	145	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.46079	146	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.46279	146	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
UL	1.47079	147	0	3	1	1	1	1	0	2126	28	0	27.9558 	0	0
DL	1.47279	147	2	3	1	1	1	1	0	2126	28	0	27.9558	0	0
